ID;Tipo;Título;Asignado a;Padre;Estado;Área;Tags;Iteración;Última modificación;Fec Creado;Fec Activado;Fec Resuelto;Fec Cerrado;Puntos Historia;Estimación;Resolved reason;Prioridad;Severidad
51597;User Story;[ETFL+QA] Migración de Acuerdos de Pago – ICA Popayán;Julian Rojas;50651;Production;SILIN\Squad - Migracion;popayan;SILIN\SPR-2025-4.6;21/04/2026 14:11:08;22/12/2025 23:23:15;22/12/2025 23:24:03;19/02/2026 16:13:10;;0.0;;;1;
51598;User Story;[ETFL] Migrar docs expedientes a bucket S3 y bucket backend SILIN - ICA Popayan;Alejandro Remolina;50655;Production;SILIN\Squad - Migracion;"Ana Ospina; Documentos; popayan; PREDIAL";SILIN\SPR-2025-4.6;21/04/2026 14:09:58;22/12/2025 23:25:40;09/01/2026 13:58:53;19/02/2026 16:15:40;;6.0;;;1;
51599;Enabler Story;[ETFL+QA] Asociar PDF's en Base de Datos SILIN Expedientes/Deuda - ICA Popayán;Alejandro Remolina;50655;Production;SILIN\Squad - Migracion;"Documentos; popayan; PREDIAL";SILIN\SPR-2025-4.6;21/04/2026 14:09:51;22/12/2025 23:25:53;22/12/2025 23:27:32;;;;;;;
51600;User Story;Implementación y estandarización de SurrealDB en Docker;Sebastian Granda;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:37:21;23/12/2025 05:45:27;23/12/2025 10:17:53;06/02/2026 14:37:21;06/02/2026 14:37:21;3.0;;;1;
51601;Task;1. Análisis y validación de SurrealDB;Sebastian Granda;51600;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:36:51;23/12/2025 10:00:46;23/12/2025 10:17:38;;06/02/2026 14:36:51;;4.0;;2;
51602;Task;2. Definición y configuración de Docker (Dockerfile / Compose);Sebastian Granda;51600;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:36:52;23/12/2025 10:05:18;;;06/02/2026 14:36:52;;6.0;;2;
51603;Task;3. Configuración de seguridad y accesos;Sebastian Granda;51600;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:36:53;23/12/2025 10:06:03;;;06/02/2026 14:36:53;;4.0;;2;
51604;Task;4. Integración con el flujo y servicios consumidores;Sebastian Granda;51600;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:36:55;23/12/2025 10:06:31;;;06/02/2026 14:36:55;;4.0;;2;
51605;Task;5. Configuración por ambientes (dev / qa / stg / prod);Sebastian Granda;51600;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:36:56;23/12/2025 10:07:09;;;06/02/2026 14:36:56;;4.0;;2;
51606;Task;6. Documentación técnica del despliegue;Sebastian Granda;51600;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:36:57;23/12/2025 10:07:32;;;06/02/2026 14:36:57;;4.0;;2;
51607;Task;7. Evidencias, validación y cierre de gestión;Sebastian Granda;51600;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:36:58;23/12/2025 10:08:00;;;06/02/2026 14:36:58;;2.0;;2;
51608;User Story;Creación de colas AWS SQS por ambiente;Sebastian Granda;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:36:32;23/12/2025 10:11:58;29/12/2025 20:07:12;06/02/2026 14:36:32;06/02/2026 14:36:32;;;;1;
51609;Task;1. Definir parámetros de la cola por ambiente.;Sebastian Granda;51608;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:35:52;23/12/2025 10:15:28;29/12/2025 20:07:18;;06/02/2026 14:35:52;;3.0;;2;
51610;Task;2. Crear colas SQS en AWS.;Sebastian Granda;51608;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:35:53;23/12/2025 10:15:50;29/12/2025 20:07:20;;06/02/2026 14:35:53;;2.0;;2;
51611;Task;3. Crear y asociar DLQ (si aplica).;Sebastian Granda;51608;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:35:55;23/12/2025 10:16:23;29/12/2025 20:07:25;;06/02/2026 14:35:55;;2.0;;2;
51612;Task;4. Configurar políticas de acceso (IAM).;Sebastian Granda;51608;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:35:56;23/12/2025 10:16:54;29/12/2025 20:07:26;;06/02/2026 14:35:56;;3.0;;2;
51613;Task;5. Pruebas de publicación y consumo de mensajes.;Sebastian Granda;51608;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;06/02/2026 14:35:57;23/12/2025 10:17:21;29/12/2025 20:07:27;;06/02/2026 14:35:57;;6.0;;2;
51648;User Story;[ETFL+QA] Asociar PDF's en Base de Datos SILIN Acuerdos de Pagos - Predial Popayán;Alejandro Remolina;50615;Production;SILIN\Squad - Migracion;"Documentos; popayan; PREDIAL";SILIN\SPR-2025-4.6;21/04/2026 14:17:41;23/12/2025 15:54:49;29/12/2025 22:58:57;;;;;;1;
51649;Task;Distintos contribuyentes con el mismo predio mismo periodo de deuda;Camilo Rojas Lopera;51581;New;SILIN\Squad - Migracion;"Felipe Castaño; popayan; PREDIAL";SILIN\SPR-2025-4.6;29/12/2025 23:02:20;23/12/2025 16:55:14;;;;;0.0;;2;3 - Medium
51650;Bug;Predial  - Deuda 3 - distintos contribuyentes con el mismo predio mismo periodo de deuda (porque el nit tenia digito de verificación y en el otro no);andres.castano;51581;Impediment;SILIN\Squad - Migracion;"Felipe Castaño; popayan; PREDIAL";SILIN\SPR-2025-4.6;05/01/2026 13:41:48;23/12/2025 16:57:05;29/12/2025 22:47:06;;;;;;2;3 - Medium
51651;Bug;Predial - Deuda 3 Validar expedientes deuda 3 con fallo - Predial (delivey status);Carlos Andres Aldana;51581;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;23/12/2025 16:58:03;23/12/2025 16:58:03;;;;;;;2;3 - Medium
51652;Bug;Predial - Deuda 2 Validación 11 expedientes rechazados Popayán;Carlos Andres Aldana;51577;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;23/12/2025 16:59:14;23/12/2025 16:59:14;;;;;;;2;3 - Medium
51654;Bug;Predial - ICA - Deuda - Conceptos en 0 No insertar valores en 0 en la tabla transactions;jose.herrera;47104;Active;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;29/12/2025 22:45:20;23/12/2025 17:01:26;29/12/2025 22:45:20;;;;;;2;3 - Medium
51655;Bug;ICA  Deuda x - Cambiar estado de expedientes a recaudado en Deuda Cero - Mongo - SILIN;Diana Marcela Granados Ramírez;50662;Active;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;09/01/2026 13:53:23;23/12/2025 17:02:14;09/01/2026 13:53:23;;;;;;2;3 - Medium
51656;Bug;Revisar expedientes ICA - 2 que fallaron (3) (delivery-status);Carlos Andres Aldana;51592;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;09/01/2026 17:19:13;23/12/2025 17:02:58;;;;;;;2;3 - Medium
51661;Task;Early Access: Actualizar los nombres de Tablas, rutas, y construcción de Prefijos datalake;Lili Valencia;50270;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.5;23/12/2025 20:11:10;23/12/2025 20:11:00;;;23/12/2025 20:11:10;;2.0;;2;
51670;Bug;Expedientes en Termino y detalle suspendido;Julian Rojas;47108;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;24/12/2025 13:23:34;24/12/2025 13:18:32;24/12/2025 13:23:34;24/12/2025 13:23:34;24/12/2025 13:23:34;;;Fixed and verified;2;3 - Medium
51671;Bug;Expedientes no aparecen en AP;Julian Rojas;47108;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;24/12/2025 13:24:14;24/12/2025 13:18:59;24/12/2025 13:24:14;24/12/2025 13:24:14;24/12/2025 13:24:14;;;Fixed and verified;2;3 - Medium
51672;Bug;Expedientes no Fueron migrados;Julian Rojas;47108;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;06/01/2026 19:44:54;24/12/2025 13:19:49;24/12/2025 13:23:27;06/01/2026 19:44:54;06/01/2026 19:44:54;;;Fixed and verified;2;3 - Medium
51673;Bug;Tipo de persona errado;Julian Rojas;51597;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;24/12/2025 13:24:27;24/12/2025 13:20:49;24/12/2025 13:24:27;24/12/2025 13:24:27;24/12/2025 13:24:27;;;Fixed and verified;2;3 - Medium
51674;Bug;"Tipo de persona ""Deudaor Solidario"" no se migro expedientes";Julian Rojas;47108;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;24/12/2025 13:23:58;24/12/2025 13:22:07;24/12/2025 13:23:58;24/12/2025 13:23:58;24/12/2025 13:23:58;;;Fixed and verified;2;3 - Medium
51693;Task;Revisión con Daniel;Miguel Galvez;50124;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;31/12/2025 14:21:44;29/12/2025 14:45:52;;;31/12/2025 14:21:44;;0.0;;2;
51694;Task;Ajustes de cambios Daniel;Miguel Galvez;50124;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;31/12/2025 14:21:36;29/12/2025 14:48:45;;;31/12/2025 14:21:36;;0.0;;2;
51695;Task;Aceptación por parte de Daniel;Miguel Galvez;50124;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;31/12/2025 14:21:58;29/12/2025 14:49:08;;;31/12/2025 14:21:58;;0.0;;2;
51699;User Story;[ETFL] Asociar documentos expedientes SILIN - Predial Popayan;Alejandro Remolina;;Active;SILIN\Squad - Migracion;"Documentos; popayan; PREDIAL";SILIN\SPR-2025-4.6;27/03/2026 14:26:33;29/12/2025 16:37:42;29/12/2025 22:58:30;;;6.0;;;1;
51785;Task;Implementar OCR Service;Daniel Viloria;50115;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;30/12/2025 22:01:01;30/12/2025 22:00:50;;;30/12/2025 22:01:01;;1.0;;2;
51786;Task;Implementar Modelo extractor;Daniel Viloria;50115;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;05/01/2026 14:28:35;30/12/2025 22:01:19;30/12/2025 22:01:30;;05/01/2026 14:28:35;;1.0;;2;
51831;Task;Implementación libreria eventos sqs;Miguel Galvez;50120;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;07/01/2026 13:41:50;31/12/2025 14:22:45;;;07/01/2026 13:41:50;;0.0;;2;
51832;Task;Migrar libreria logs;Miguel Galvez;50120;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;07/01/2026 13:40:29;31/12/2025 14:23:34;31/12/2025 14:26:18;;07/01/2026 13:40:29;;0.0;;2;
51834;Task;Implementar libreria Enums;Miguel Galvez;50120;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;07/01/2026 13:40:32;31/12/2025 14:31:13;;;07/01/2026 13:40:32;;0.0;;2;
51835;Task;Refactorizar lambdas para el uso de la libreria de enums;Miguel Galvez;50120;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;13/01/2026 14:29:21;31/12/2025 14:31:52;07/01/2026 13:40:52;;13/01/2026 14:29:21;;0.0;;2;
51903;Task;Parametrización de iniciales de documentos;Alejandro Remolina;50618;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;05/01/2026 20:45:18;05/01/2026 20:41:35;;;;;0.0;;2;
51975;Task;Refactorizar lambdas para el uso de la librería logs;Miguel Galvez;50120;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;09/01/2026 14:35:39;07/01/2026 13:52:19;;;09/01/2026 14:35:39;;0.0;;2;
51976;Task;Refactorizar lambdas para el uso de la librería eventos;Miguel Galvez;50120;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;13/01/2026 14:29:24;07/01/2026 13:53:08;09/01/2026 14:35:38;;13/01/2026 14:29:24;;0.0;;2;
52057;Task;Ajuste procedimiento de migración para actualizar conceptos de sobretasas (GABRIEL);Jesus Gabriel Castro Villegas;47104;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;14/01/2026 23:51:24;09/01/2026 13:46:30;;;14/01/2026 23:50:59;;24.0;;2;
52058;Bug;Hallazgo Expedientes que no se encuentran en la matriz de deuda 1;jose.herrera;47104;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;09/01/2026 13:50:40;09/01/2026 13:49:51;;;;;;;2;3 - Medium
52059;Bug;Hallazgo Expedientes que no se encuentran en la matriz de deuda 2;jose.herrera;51577;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;2026-01-09T13:51:12Z;2026-01-09T13:51:12Z;;;;;;;2;3 - Medium
52060;Task;Paso staging;Alejandro Remolina;51598;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;09/01/2026 14:03:02;09/01/2026 14:03:02;;;;;0.0;;2;
52170;Task;Design TestCase;george.quintero;51597;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;21/01/2026 13:42:39;14/01/2026 03:03:01;14/01/2026 23:20:32;;21/01/2026 13:42:39;;8.0;;2;
52171;Task;Test Execution Function Enviroment QA;george.quintero;51597;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;14/01/2026 23:26:36;14/01/2026 03:05:09;14/01/2026 18:22:01;;14/01/2026 23:26:36;;8.0;;2;
52172;Task;Certification Enviroment QA;george.quintero;51597;Active;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;28/01/2026 20:51:03;14/01/2026 03:06:22;28/01/2026 20:51:03;;;;8.0;;2;
52173;Test Case;T-[BE][HP] Validación integridad de los datos;george.quintero;52170;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;14/01/2026 16:07:25;14/01/2026 03:07:15;14/01/2026 03:07:15;;14/01/2026 16:07:25;;;;2;
52174;Test Case;T-[BE][HP] Validación Base Datos en Frontend;george.quintero;52170;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;14/01/2026 23:20:11;14/01/2026 03:08:03;14/01/2026 03:08:03;;14/01/2026 18:22:13;;;;2;
52243;User Story;Estandarización de pruebas unitarias para microservicios del flujo documental previo a QA;Miguel Galvez;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;02/02/2026 16:47:59;14/01/2026 17:07:09;14/01/2026 17:53:09;02/02/2026 16:47:59;02/02/2026 16:47:59;0.2;;;1;
52245;Task;Ejecución de Pruebas Ambiente QA;ana.ospina;50662;New;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;14/01/2026 17:37:07;14/01/2026 17:37:07;;;;;8.0;;2;
52255;Test Case;T-[BE][HP] Validación Carga ADP Mongo;george.quintero;52170;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;14/01/2026 23:17:12;14/01/2026 22:25:03;14/01/2026 22:25:03;;14/01/2026 23:17:12;;;;2;
52256;Test Case;T-[BE][HP] Disponibilidad Operativa;george.quintero;;Design;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;14/01/2026 22:27:06;14/01/2026 22:27:06;14/01/2026 22:27:06;;;;;;2;
52259;Test Case;T-[BE][HP] Trazabilidad y Generación de Logs;george.quintero;52170;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;14/01/2026 23:15:53;14/01/2026 23:13:12;14/01/2026 23:13:12;;14/01/2026 23:15:53;;;;2;
52260;Task;Certification Enviroment Staging;george.quintero;51597;Active;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;28/01/2026 20:50:56;14/01/2026 23:21:05;28/01/2026 20:50:56;;;;8.0;;2;
52261;Task;Test Execution Function Enviroment Staging;george.quintero;51597;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;21/01/2026 13:23:22;14/01/2026 23:27:03;;;21/01/2026 13:23:22;;8.0;;2;
52310;User Story;Estandarizar creación y publicación de librerías internas Node.js con CI/CD y registro privado;Daniel Viloria;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;21/01/2026 14:13:20;15/01/2026 18:33:51;16/01/2026 16:28:45;21/01/2026 14:13:20;21/01/2026 14:13:20;3.0;;;1;
52311;User Story;SPRINT 2 2026: Interfaz gráfica de reglas con versionado, rollback y pruebas controladas;Miguel Galvez;;New;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;20/01/2026 15:59:59;15/01/2026 18:55:32;;;;;;;1;
52318;User Story;Entrega arquitectura interfaz grafica MVP Atlas;Daniel Viloria;53309;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;13/02/2026 19:43:03;15/01/2026 20:43:22;20/01/2026 16:07:50;13/02/2026 19:43:03;13/02/2026 19:43:03;2.0;;;1;
52319;User Story;Modificación de Lambdas | Despliegue;Daniel Viloria;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;02/02/2026 15:06:10;15/01/2026 20:46:21;21/01/2026 14:13:53;02/02/2026 15:06:10;02/02/2026 15:06:10;3.0;;;1;
52362;Task;implementacion aut-document-categorizer-func;Miguel Galvez;52243;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;19/01/2026 14:04:57;19/01/2026 13:53:02;;;19/01/2026 14:04:57;;0.0;;2;
52363;Task;implementación aut-document-conciliator-func;Miguel Galvez;52243;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;19/01/2026 14:05:05;19/01/2026 13:53:47;;;19/01/2026 14:05:05;;0.0;;2;
52364;Task;implementación aut-document-data-extractor-func;Miguel Galvez;52243;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;19/01/2026 14:05:14;19/01/2026 13:54:29;;;19/01/2026 14:05:14;;0.0;;2;
52365;Task;implementación aut-document-list-reader-func;Miguel Galvez;52243;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;19/01/2026 14:16:23;19/01/2026 13:55:03;;;19/01/2026 14:16:23;;0.0;;2;
52366;Task;implementación aut-document-process-control-func;Miguel Galvez;52243;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;19/01/2026 14:22:30;19/01/2026 13:55:31;;;19/01/2026 14:22:30;;0.0;;2;
52367;Task;implementación aut-document-source-orchestrator-func;Miguel Galvez;52243;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;19/01/2026 14:25:46;19/01/2026 13:55:56;;;19/01/2026 14:25:46;;0.0;;2;
52368;Task;implementación aut-document-data-extraction-initializer-func;Miguel Galvez;52243;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;19/01/2026 14:29:51;19/01/2026 13:57:33;;;19/01/2026 14:29:51;;0.0;;2;
52380;Task;Actualizar a la nueva implementación de librerías a los distintos microservicios;Miguel Galvez;52310;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;20/01/2026 22:04:11;19/01/2026 14:29:41;19/01/2026 14:30:04;;20/01/2026 22:04:11;;0.0;;2;
52428;User Story;(Backend) Configuración y Validación de URL de Google Drive como Fuente de Documentos;Miguel Galvez;;New;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;02/02/2026 16:42:59;20/01/2026 15:04:56;;;;3.0;;;3;
52429;User Story;[Backend] Gestión de Reglas de Negocio y Control de Versiones de Prompts;Miguel Galvez;;Paused;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;17/02/2026 17:16:27;20/01/2026 15:15:40;26/01/2026 14:16:36;;;4.0;;;2;
52431;User Story;1.0 Arq |  Asignación de Tributos a Entidades 0.25;Daniel Viloria;53309;Ready;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;16/02/2026 15:00:37;20/01/2026 15:21:32;;;;2.0;;;3;
52436;User Story;Spirnt 03 | Módulo de Administración de Control de Acceso Basado en Roles;Miguel Galvez;;New;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;02/02/2026 16:49:24;20/01/2026 15:49:42;;;;;;;3;
52439;User Story;Implementación del Motor de Calidad de Datos e Integridad mediante IA;Miguel Galvez;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;02/03/2026 12:47:13;20/01/2026 15:52:46;21/01/2026 16:27:45;02/02/2026 16:41:28;02/02/2026 16:41:28;3.0;;;1;
52467;Task;Actualización librerías nuevas firmas;Daniel Viloria;52310;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.5;21/01/2026 14:13:03;20/01/2026 22:04:52;20/01/2026 22:04:54;;21/01/2026 14:13:03;;24.0;;2;
52485;Task;Insertar secretos en Variables de Entorno;Daniel Viloria;52319;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;02/02/2026 15:06:05;21/01/2026 14:37:43;21/01/2026 21:32:06;;02/02/2026 15:06:05;;24.0;;2;
52576;Task;Implementación reglas básicas de validación con prompt;Miguel Galvez;52439;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;26/01/2026 14:13:50;22/01/2026 14:36:12;22/01/2026 14:37:14;;26/01/2026 14:13:50;;0.0;;2;
52577;Bug;ESM BUILD problema con encontrar en la libreria;Daniel Viloria;52310;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;22/01/2026 17:17:45;22/01/2026 14:36:26;22/01/2026 17:17:45;22/01/2026 17:17:45;22/01/2026 17:17:45;0.5;;Fixed and verified;2;3 - Medium
52578;Task;Implementación de servicio de validación a lambda;Miguel Galvez;52439;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;26/01/2026 14:13:52;22/01/2026 14:36:49;22/01/2026 14:38:49;;26/01/2026 14:13:52;;0.0;;2;
52580;Task;Creación template backend esqueleto;Miguel Galvez;52439;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;22/01/2026 14:37:49;22/01/2026 14:37:41;;;22/01/2026 14:37:49;;0.0;;2;
52588;Task;Modelo de datos nuevo;Daniel Viloria;52439;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\SPR-2025-4.6;02/02/2026 15:06:29;22/01/2026 17:17:13;22/01/2026 17:17:18;;02/02/2026 15:06:29;;1.0;;2;
52711;Task;Creación esqueleto backend con fastify;Miguel Galvez;52429;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;17/02/2026 17:16:29;2026-01-26T14:18:39Z;;;26/01/2026 14:20:24;;4.0;;2;
52712;Task;Creación lógica de validación y reglas;Miguel Galvez;52429;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;17/02/2026 17:16:28;26/01/2026 14:19:05;26/01/2026 14:20:36;;;;0.0;;2;
52713;Task;Creación endpoints y lógica para control de prompts;Miguel Galvez;52429;Active;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;17/02/2026 17:16:29;26/01/2026 14:19:41;28/01/2026 14:22:59;;;;0.0;;2;
52714;Task;Creación lógica de control de versiones y endpoints;Miguel Galvez;52429;New;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN;17/02/2026 17:16:27;26/01/2026 14:20:10;;;;;0.0;;2;
52730;User Story;QA Ejecución de Pruebas de Extracción de Datos (Prompt) - Equipo QA;george.quintero;;Closed;SILIN\Squad IE - Migracion-Punta a Punta Parte 1;;SILIN\Iteration-2026-1;03/03/2026 15:24:58;2026-01-26T16:16:12Z;13/02/2026 19:21:26;03/03/2026 15:24:58;03/03/2026 15:24:58;;;;1;
52743;Task;Certification Enviroment QA;george.quintero;47108;Active;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;28/01/2026 20:52:56;26/01/2026 17:35:16;28/01/2026 20:52:56;;;;8.0;;2;
52744;Task;Certification Enviroment Staging;george.quintero;47108;Active;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;28/01/2026 20:53:01;26/01/2026 17:35:33;28/01/2026 20:53:01;;;;8.0;;2;
52745;Task;Design TestCase;george.quintero;47108;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;26/01/2026 17:42:18;26/01/2026 17:36:05;;;26/01/2026 17:42:18;;8.0;;2;
52746;Task;Test Execution Function Enviroment QA;george.quintero;47108;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;26/01/2026 20:57:28;26/01/2026 17:36:26;;;26/01/2026 20:57:28;;8.0;;2;
52747;Task;Test Execution Function Enviroment Staging;george.quintero;47108;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;26/01/2026 20:57:49;26/01/2026 17:36:46;;;26/01/2026 20:57:49;;8.0;;2;
52748;Test Case;T-[BE][HP] Trazabilidad y Generación de Logs;george.quintero;52745;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;26/01/2026 17:41:43;26/01/2026 17:37:48;26/01/2026 17:37:48;;26/01/2026 17:41:43;;;;2;
52749;Test Case;T-[BE][HP] Validación Base Datos en Frontend;george.quintero;52745;Closed;SILIN\Squad - Migracion;;SILIN\SPR-2025-4.6;26/01/2026 17:41:48;26/01/2026 17:38:31;26/01/2026 17:38:31;;26/01/2026 17:41:48;;;;2;
